tpep_pickup_datetime,tpep_dropoff_datetime,DOLocationID,PULocationID,pickup_date,pickup_time
2015-07-01 13:11:38,2015-07-01 13:32:49,186,163,2015-07-01,13:11:38
2015-07-01 21:18:24,2015-07-01 21:46:06,181,234,2015-07-01,21:18:24
2015-07-01 10:49:23,2015-07-01 10:58:42,161,100,2015-07-01,10:49:23
2015-07-01 23:08:22,2015-07-01 23:31:21,36,132,2015-07-01,23:08:22
2015-07-01 17:41:39,2015-07-01 17:48:07,79,233,2015-07-01,17:41:39
2015-07-01 22:15:49,2015-07-01 22:21:22,255,37,2015-07-01,22:15:49
2015-07-01 18:17:27,2015-07-01 18:28:44,236,161,2015-07-01,18:17:27
2015-07-01 12:03:48,2015-07-01 12:18:10,164,161,2015-07-01,12:03:48
2015-07-01 12:47:31,2015-07-01 12:54:19,90,164,2015-07-01,12:47:31
2015-07-01 22:53:00,2015-07-01 23:02:33,170,186,2015-07-01,22:53:00
2015-07-01 11:27:42,2015-07-01 11:42:18,246,87,2015-07-01,11:27:42
2015-07-01 12:58:32,2015-07-01 13:11:53,164,186,2015-07-01,12:58:32
2015-07-01 13:01:25,2015-07-01 13:06:51,164,161,2015-07-01,13:01:25
2015-07-01 18:31:41,2015-07-01 18:51:57,148,186,2015-07-01,18:31:41
2015-07-01 17:54:37,2015-07-01 18:14:41,48,161,2015-07-01,17:54:37
2015-07-01 17:08:49,2015-07-01 17:19:48,140,161,2015-07-01,17:08:49
2015-07-01 21:36:32,2015-07-01 22:07:27,129,137,2015-07-01,21:36:32
2015-07-01 02:00:56,2015-07-01 02:11:53,145,164,2015-07-01,02:00:56
2015-07-01 18:12:07,2015-07-01 18:22:18,141,163,2015-07-01,18:12:07
2015-07-01 15:20:58,2015-07-01 15:30:44,151,143,2015-07-01,15:20:58
2015-07-01 13:35:35,2015-07-01 13:44:27,162,237,2015-07-01,13:35:35
2015-07-01 10:38:56,2015-07-01 11:01:18,261,161,2015-07-01,10:38:56
2015-07-01 22:28:37,2015-07-01 22:30:31,50,48,2015-07-01,22:28:37
2015-07-01 09:33:45,2015-07-01 09:45:50,163,142,2015-07-01,09:33:45
2015-07-01 08:55:57,2015-07-01 09:06:21,236,41,2015-07-01,08:55:57
2015-07-01 16:41:57,2015-07-01 16:52:57,43,43,2015-07-01,16:41:57
2015-07-01 11:36:51,2015-07-01 12:04:42,162,231,2015-07-01,11:36:51
2015-07-01 00:34:14,2015-07-01 00:44:25,112,144,2015-07-01,00:34:14
2015-07-01 18:13:31,2015-07-01 18:17:54,249,164,2015-07-01,18:13:31
2015-07-01 07:58:29,2015-07-01 08:15:57,186,50,2015-07-01,07:58:29
2015-07-01 09:21:37,2015-07-01 09:47:51,13,162,2015-07-01,09:21:37
2015-07-01 19:45:56,2015-07-01 19:50:28,233,237,2015-07-01,19:45:56
2015-07-01 09:07:18,2015-07-01 09:36:17,162,13,2015-07-01,09:07:18
2015-07-01 12:24:57,2015-07-01 12:37:27,164,246,2015-07-01,12:24:57
2015-07-01 21:48:59,2015-07-01 22:13:00,82,223,2015-07-01,21:48:59
2015-07-01 20:55:15,2015-07-01 21:02:30,231,249,2015-07-01,20:55:15
2015-07-01 21:27:05,2015-07-01 21:36:20,229,230,2015-07-01,21:27:05
2015-07-01 19:09:17,2015-07-01 19:32:40,148,161,2015-07-01,19:09:17
2015-07-01 20:39:17,2015-07-01 20:58:07,249,107,2015-07-01,20:39:17
2015-07-01 17:27:02,2015-07-01 18:08:37,33,138,2015-07-01,17:27:02
2015-07-01 22:53:51,2015-07-01 23:12:55,7,141,2015-07-01,22:53:51
2015-07-01 20:36:48,2015-07-01 20:49:48,230,107,2015-07-01,20:36:48
2015-07-01 10:43:07,2015-07-01 10:50:38,68,50,2015-07-01,10:43:07
2015-07-01 07:06:03,2015-07-01 07:13:14,233,186,2015-07-01,07:06:03
2015-07-01 20:43:12,2015-07-01 20:51:29,237,142,2015-07-01,20:43:12
2015-07-01 15:49:05,2015-07-01 16:08:59,164,162,2015-07-01,15:49:05
2015-07-01 20:15:10,2015-07-01 20:24:44,237,230,2015-07-01,20:15:10
2015-07-01 21:57:58,2015-07-01 22:11:13,142,170,2015-07-01,21:57:58
2015-07-01 22:03:31,2015-07-01 22:10:05,141,237,2015-07-01,22:03:31
2015-07-01 23:08:40,2015-07-01 23:11:30,236,237,2015-07-01,23:08:40
2015-07-01 18:57:05,2015-07-01 18:59:19,79,107,2015-07-01,18:57:05
2015-07-01 22:03:10,2015-07-01 22:13:44,162,79,2015-07-01,22:03:10
2015-07-01 13:41:30,2015-07-01 13:46:12,211,231,2015-07-01,13:41:30
2015-07-01 16:55:31,2015-07-01 17:09:11,13,186,2015-07-01,16:55:31
2015-07-01 20:12:44,2015-07-01 20:39:00,97,233,2015-07-01,20:12:44
2015-07-01 00:41:53,2015-07-01 00:45:07,232,232,2015-07-01,00:41:53
2015-07-01 12:32:22,2015-07-01 12:40:49,161,163,2015-07-01,12:32:22
2015-07-01 08:03:51,2015-07-01 08:24:25,231,163,2015-07-01,08:03:51
2015-07-01 12:41:17,2015-07-01 12:45:25,50,142,2015-07-01,12:41:17
2015-07-01 09:44:32,2015-07-01 09:48:23,163,161,2015-07-01,09:44:32
2015-07-01 23:39:34,2015-07-01 23:48:22,162,140,2015-07-01,23:39:34
2015-07-01 20:22:01,2015-07-01 20:26:54,141,263,2015-07-01,20:22:01
2015-07-01 12:07:12,2015-07-01 12:14:39,234,4,2015-07-01,12:07:12
2015-07-01 19:36:30,2015-07-01 19:47:33,236,161,2015-07-01,19:36:30
2015-07-01 11:16:02,2015-07-01 11:23:03,141,229,2015-07-01,11:16:02
2015-07-01 00:08:24,2015-07-01 00:11:54,256,255,2015-07-01,00:08:24
2015-07-01 10:28:37,2015-07-01 10:50:29,163,231,2015-07-01,10:28:37
2015-07-01 14:02:00,2015-07-01 14:08:35,238,24,2015-07-01,14:02:00
2015-07-01 14:16:43,2015-07-01 14:32:10,164,113,2015-07-01,14:16:43
2015-07-01 08:48:44,2015-07-01 08:54:58,163,170,2015-07-01,08:48:44
2015-07-01 20:33:12,2015-07-01 20:35:43,163,50,2015-07-01,20:33:12
2015-07-01 17:20:15,2015-07-01 17:39:16,230,43,2015-07-01,17:20:15
2015-07-01 20:18:25,2015-07-01 20:24:41,113,164,2015-07-01,20:18:25
2015-07-01 06:58:35,2015-07-01 07:07:44,231,79,2015-07-01,06:58:35
2015-07-01 16:31:16,2015-07-01 16:42:51,237,43,2015-07-01,16:31:16
2015-07-01 00:49:55,2015-07-01 00:53:14,137,107,2015-07-01,00:49:55
2015-07-01 22:45:08,2015-07-01 22:58:08,224,249,2015-07-01,22:45:08
2015-07-01 15:25:24,2015-07-01 15:33:25,107,79,2015-07-01,15:25:24
2015-07-01 15:57:47,2015-07-01 16:25:33,138,233,2015-07-01,15:57:47
2015-07-01 17:29:27,2015-07-01 17:57:36,141,113,2015-07-01,17:29:27
2015-07-01 20:36:43,2015-07-01 20:49:53,263,164,2015-07-01,20:36:43
2015-07-01 19:05:01,2015-07-01 19:34:49,244,234,2015-07-01,19:05:01
2015-07-01 17:56:20,2015-07-01 18:00:51,151,238,2015-07-01,17:56:20
2015-07-01 06:33:09,2015-07-01 06:42:45,164,148,2015-07-01,06:33:09
2015-07-01 08:57:25,2015-07-01 09:05:50,186,170,2015-07-01,08:57:25
2015-07-01 00:38:27,2015-07-01 00:41:57,226,226,2015-07-01,00:38:27
2015-07-01 01:35:18,2015-07-01 02:00:31,127,132,2015-07-01,01:35:18
2015-07-01 09:56:26,2015-07-01 10:10:59,163,162,2015-07-01,09:56:26
2015-07-01 17:24:26,2015-07-01 18:05:19,255,132,2015-07-01,17:24:26
2015-07-01 11:51:08,2015-07-01 11:55:03,151,41,2015-07-01,11:51:08
2015-07-01 08:58:19,2015-07-01 09:14:33,234,48,2015-07-01,08:58:19
2015-07-01 10:23:54,2015-07-01 10:30:26,114,107,2015-07-01,10:23:54
2015-07-01 17:17:13,2015-07-01 17:48:22,186,141,2015-07-01,17:17:13
2015-07-01 12:16:01,2015-07-01 12:30:11,87,141,2015-07-01,12:16:01
2015-07-01 19:54:05,2015-07-01 20:07:28,239,162,2015-07-01,19:54:05
2015-07-01 16:07:11,2015-07-01 16:29:10,90,141,2015-07-01,16:07:11
2015-07-01 17:49:09,2015-07-01 17:59:45,209,170,2015-07-01,17:49:09
2015-07-01 14:59:38,2015-07-01 15:33:42,249,141,2015-07-01,14:59:38
2015-07-01 17:04:23,2015-07-01 17:19:44,229,141,2015-07-01,17:04:23
2015-07-01 22:48:52,2015-07-01 22:56:50,170,113,2015-07-01,22:48:52
2015-07-01 23:23:57,2015-07-01 23:41:12,163,107,2015-07-01,23:23:57
2015-07-01 06:52:48,2015-07-01 06:55:56,162,229,2015-07-01,06:52:48
2015-07-01 12:36:27,2015-07-01 12:39:43,170,140,2015-07-01,12:36:27
2015-07-01 10:50:10,2015-07-01 11:15:16,87,186,2015-07-01,10:50:10
2015-07-01 06:24:12,2015-07-01 06:30:56,48,239,2015-07-01,06:24:12
2015-07-01 16:49:28,2015-07-01 16:53:25,164,186,2015-07-01,16:49:28
2015-07-01 07:45:06,2015-07-01 07:48:09,75,263,2015-07-01,07:45:06
2015-07-01 17:47:20,2015-07-01 17:51:20,231,144,2015-07-01,17:47:20
2015-07-01 22:19:07,2015-07-01 22:21:59,246,246,2015-07-01,22:19:07
2015-07-01 09:25:54,2015-07-01 09:33:31,230,100,2015-07-01,09:25:54
2015-07-01 22:11:48,2015-07-01 22:30:04,42,238,2015-07-01,22:11:48
2015-07-01 14:39:34,2015-07-01 14:46:38,41,166,2015-07-01,14:39:34
2015-07-01 20:03:34,2015-07-01 20:16:55,142,161,2015-07-01,20:03:34
2015-07-01 12:52:22,2015-07-01 13:25:04,142,107,2015-07-01,12:52:22
2015-07-01 19:58:37,2015-07-01 20:25:45,97,246,2015-07-01,19:58:37
2015-07-01 11:35:08,2015-07-01 11:52:13,261,162,2015-07-01,11:35:08
2015-07-01 09:35:20,2015-07-01 09:39:15,186,249,2015-07-01,09:35:20
2015-07-01 10:23:24,2015-07-01 10:33:48,161,237,2015-07-01,10:23:24
2015-07-01 21:15:54,2015-07-01 21:18:25,137,233,2015-07-01,21:15:54
2015-07-01 16:32:33,2015-07-01 16:53:00,13,234,2015-07-01,16:32:33
2015-07-01 09:31:19,2015-07-01 09:41:11,162,164,2015-07-01,09:31:19
2015-07-01 00:11:06,2015-07-01 00:22:52,45,107,2015-07-01,00:11:06
2015-07-01 19:49:07,2015-07-01 19:57:49,68,231,2015-07-01,19:49:07
2015-07-01 20:49:13,2015-07-01 21:09:14,151,138,2015-07-01,20:49:13
2015-07-01 21:16:42,2015-07-01 21:32:50,262,142,2015-07-01,21:16:42
2015-07-01 08:21:09,2015-07-01 08:24:58,170,229,2015-07-01,08:21:09
2015-07-01 15:28:51,2015-07-01 15:59:50,239,170,2015-07-01,15:28:51
2015-07-01 21:23:32,2015-07-01 21:33:02,144,79,2015-07-01,21:23:32
2015-07-01 13:31:11,2015-07-01 13:37:02,141,263,2015-07-01,13:31:11
2015-07-01 22:31:51,2015-07-01 22:34:32,142,142,2015-07-01,22:31:51
2015-07-01 18:40:00,2015-07-01 18:47:36,230,163,2015-07-01,18:40:00
2015-07-01 14:18:59,2015-07-01 14:28:06,141,161,2015-07-01,14:18:59
2015-07-01 08:46:54,2015-07-01 08:52:27,229,229,2015-07-01,08:46:54
2015-07-01 18:15:07,2015-07-01 18:48:31,52,234,2015-07-01,18:15:07
2015-07-01 12:25:53,2015-07-01 12:38:43,234,125,2015-07-01,12:25:53
2015-07-01 23:10:20,2015-07-01 23:32:20,134,132,2015-07-01,23:10:20
2015-07-01 18:42:34,2015-07-01 18:45:17,141,229,2015-07-01,18:42:34
2015-07-01 07:02:43,2015-07-01 07:11:10,161,75,2015-07-01,07:02:43
2015-07-01 07:14:54,2015-07-01 07:19:39,170,107,2015-07-01,07:14:54
2015-07-01 14:35:22,2015-07-01 15:06:33,13,90,2015-07-01,14:35:22
2015-07-01 13:34:30,2015-07-01 14:08:16,230,116,2015-07-01,13:34:30
2015-07-01 08:31:38,2015-07-01 08:35:44,170,170,2015-07-01,08:31:38
2015-07-01 03:18:36,2015-07-01 03:22:32,237,237,2015-07-01,03:18:36
2015-07-01 12:07:31,2015-07-01 12:27:31,13,234,2015-07-01,12:07:31
2015-07-01 18:42:11,2015-07-01 18:53:51,162,163,2015-07-01,18:42:11
2015-07-01 13:02:56,2015-07-01 13:26:51,100,230,2015-07-01,13:02:56
2015-07-01 17:38:18,2015-07-01 17:47:31,236,145,2015-07-01,17:38:18
2015-07-01 15:33:05,2015-07-01 16:35:07,188,138,2015-07-01,15:33:05
2015-07-01 14:08:22,2015-07-01 14:37:53,138,163,2015-07-01,14:08:22
2015-07-01 03:55:55,2015-07-01 04:11:30,151,233,2015-07-01,03:55:55
2015-07-01 17:49:13,2015-07-01 17:59:23,249,148,2015-07-01,17:49:13
2015-07-01 20:03:52,2015-07-01 20:07:09,170,170,2015-07-01,20:03:52
2015-07-01 10:24:18,2015-07-01 10:28:05,164,137,2015-07-01,10:24:18
2015-07-01 23:15:38,2015-07-01 23:28:58,238,162,2015-07-01,23:15:38
2015-07-01 20:03:10,2015-07-01 20:05:21,68,246,2015-07-01,20:03:10
2015-07-01 22:04:53,2015-07-01 22:11:23,263,162,2015-07-01,22:04:53
2015-07-01 11:53:12,2015-07-01 12:20:31,230,113,2015-07-01,11:53:12
2015-07-01 14:50:17,2015-07-01 14:56:01,239,142,2015-07-01,14:50:17
2015-07-01 22:17:29,2015-07-01 22:29:19,249,79,2015-07-01,22:17:29
2015-07-01 20:29:28,2015-07-01 20:47:26,255,114,2015-07-01,20:29:28
2015-07-01 20:44:06,2015-07-01 21:00:27,238,186,2015-07-01,20:44:06
2015-07-01 09:29:26,2015-07-01 09:31:50,114,211,2015-07-01,09:29:26
2015-07-01 15:25:24,2015-07-01 15:43:36,239,262,2015-07-01,15:25:24
2015-07-01 10:54:02,2015-07-01 11:30:50,138,142,2015-07-01,10:54:02
2015-07-01 10:18:02,2015-07-01 10:33:32,246,231,2015-07-01,10:18:02
2015-07-01 09:40:07,2015-07-01 10:19:23,138,186,2015-07-01,09:40:07
2015-07-01 07:05:47,2015-07-01 07:31:23,138,161,2015-07-01,07:05:47
2015-07-01 14:20:04,2015-07-01 14:31:32,231,234,2015-07-01,14:20:04
2015-07-01 23:09:56,2015-07-01 23:12:50,50,230,2015-07-01,23:09:56
2015-07-01 12:26:07,2015-07-01 12:39:39,186,48,2015-07-01,12:26:07
2015-07-01 22:38:12,2015-07-01 22:40:12,43,161,2015-07-01,22:38:12
2015-07-01 21:09:15,2015-07-01 21:28:22,255,234,2015-07-01,21:09:15
2015-07-01 11:44:28,2015-07-01 11:52:36,43,143,2015-07-01,11:44:28
2015-07-01 19:13:47,2015-07-01 19:21:18,186,249,2015-07-01,19:13:47
2015-07-01 08:31:59,2015-07-01 08:45:14,229,170,2015-07-01,08:31:59
2015-07-01 11:37:37,2015-07-01 11:41:05,231,231,2015-07-01,11:37:37
2015-07-01 05:29:17,2015-07-01 05:33:02,237,142,2015-07-01,05:29:17
2015-07-01 09:48:50,2015-07-01 10:01:10,236,161,2015-07-01,09:48:50
2015-07-01 08:21:44,2015-07-01 08:31:34,45,33,2015-07-01,08:21:44
2015-07-01 15:17:40,2015-07-01 15:22:44,249,68,2015-07-01,15:17:40
2015-07-01 12:05:27,2015-07-01 12:14:05,68,234,2015-07-01,12:05:27
2015-07-01 18:23:09,2015-07-01 19:12:27,62,233,2015-07-01,18:23:09
2015-07-01 10:27:54,2015-07-01 10:37:50,163,142,2015-07-01,10:27:54
2015-07-01 22:35:50,2015-07-01 22:43:01,152,41,2015-07-01,22:35:50
2015-07-01 05:46:34,2015-07-01 05:50:03,237,263,2015-07-01,05:46:34
2015-07-01 18:26:05,2015-07-01 18:28:10,143,239,2015-07-01,18:26:05
2015-07-01 14:39:00,2015-07-01 14:39:50,87,88,2015-07-01,14:39:00
2015-07-01 18:00:33,2015-07-01 18:09:48,113,137,2015-07-01,18:00:33
2015-07-01 14:35:33,2015-07-01 14:47:13,234,246,2015-07-01,14:35:33
2015-07-01 14:46:57,2015-07-01 14:53:33,239,239,2015-07-01,14:46:57
2015-07-01 18:14:50,2015-07-01 18:31:02,226,163,2015-07-01,18:14:50
2015-07-01 19:29:23,2015-07-01 19:31:54,237,237,2015-07-01,19:29:23
2015-07-01 15:32:09,2015-07-01 15:36:32,113,113,2015-07-01,15:32:09
2015-07-01 02:29:23,2015-07-01 02:34:38,236,162,2015-07-01,02:29:23
2015-07-01 15:09:43,2015-07-01 15:50:33,246,12,2015-07-01,15:09:43
2015-07-01 21:34:39,2015-07-01 21:54:05,43,231,2015-07-01,21:34:39
2015-07-01 22:05:59,2015-07-01 22:11:57,68,230,2015-07-01,22:05:59
2015-07-01 01:22:58,2015-07-01 01:26:48,137,164,2015-07-01,01:22:58
2015-07-01 01:22:56,2015-07-01 01:45:55,75,132,2015-07-01,01:22:56
2015-07-01 10:02:48,2015-07-01 10:17:38,237,239,2015-07-01,10:02:48
2015-07-01 14:56:16,2015-07-01 15:11:15,24,50,2015-07-01,14:56:16
2015-07-01 23:34:31,2015-07-01 23:49:12,181,144,2015-07-01,23:34:31
2015-07-01 14:11:40,2015-07-01 14:21:27,237,239,2015-07-01,14:11:40
2015-07-01 09:23:31,2015-07-01 09:41:59,164,4,2015-07-01,09:23:31
2015-07-01 17:59:22,2015-07-01 18:09:45,211,68,2015-07-01,17:59:22
2015-07-01 16:26:01,2015-07-01 16:47:15,186,107,2015-07-01,16:26:01
2015-07-01 08:39:31,2015-07-01 08:49:04,236,237,2015-07-01,08:39:31
2015-07-01 04:22:05,2015-07-01 04:25:20,68,230,2015-07-01,04:22:05
2015-07-01 12:11:54,2015-07-01 12:15:42,151,238,2015-07-01,12:11:54
2015-07-01 08:57:13,2015-07-01 09:02:05,125,158,2015-07-01,08:57:13
2015-07-01 07:16:27,2015-07-01 07:23:52,237,142,2015-07-01,07:16:27
2015-07-01 21:11:32,2015-07-01 21:31:09,229,231,2015-07-01,21:11:32
2015-07-01 13:10:31,2015-07-01 13:19:12,142,239,2015-07-01,13:10:31
2015-07-01 12:59:01,2015-07-01 13:17:40,262,162,2015-07-01,12:59:01
2015-07-01 08:08:49,2015-07-01 08:26:45,162,246,2015-07-01,08:08:49
2015-07-01 09:32:47,2015-07-01 09:44:31,48,48,2015-07-01,09:32:47
2015-07-01 22:15:31,2015-07-01 22:21:12,141,43,2015-07-01,22:15:31
2015-07-01 18:32:45,2015-07-01 18:50:42,246,152,2015-07-01,18:32:45
2015-07-01 22:18:39,2015-07-01 22:23:40,236,141,2015-07-01,22:18:39
2015-07-01 22:22:36,2015-07-01 22:30:40,79,144,2015-07-01,22:22:36
2015-07-01 21:04:24,2015-07-01 21:19:50,170,48,2015-07-01,21:04:24
2015-07-01 16:24:59,2015-07-01 16:30:41,233,170,2015-07-01,16:24:59
2015-07-01 18:58:12,2015-07-01 19:15:23,239,13,2015-07-01,18:58:12
2015-07-01 16:40:18,2015-07-01 16:50:52,90,161,2015-07-01,16:40:18
2015-07-01 18:32:50,2015-07-01 18:45:30,229,137,2015-07-01,18:32:50
2015-07-01 13:45:06,2015-07-01 13:54:04,107,233,2015-07-01,13:45:06
2015-07-01 06:38:31,2015-07-01 06:42:05,140,237,2015-07-01,06:38:31
2015-07-01 08:39:48,2015-07-01 09:06:44,13,141,2015-07-01,08:39:48
2015-07-01 09:11:43,2015-07-01 09:35:48,100,236,2015-07-01,09:11:43
2015-07-01 22:43:24,2015-07-01 22:51:28,246,164,2015-07-01,22:43:24
2015-07-01 12:27:31,2015-07-01 12:40:42,161,43,2015-07-01,12:27:31
2015-07-01 12:01:03,2015-07-01 12:39:41,132,164,2015-07-01,12:01:03
2015-07-01 13:49:17,2015-07-01 14:10:13,229,186,2015-07-01,13:49:17
2015-07-01 11:09:50,2015-07-01 11:17:10,113,144,2015-07-01,11:09:50
2015-07-01 23:10:14,2015-07-01 23:21:33,261,114,2015-07-01,23:10:14
2015-07-01 16:04:18,2015-07-01 16:17:29,90,234,2015-07-01,16:04:18
2015-07-01 10:33:13,2015-07-01 10:54:47,163,166,2015-07-01,10:33:13
2015-07-01 13:23:39,2015-07-01 13:33:01,237,236,2015-07-01,13:23:39
2015-07-01 20:25:45,2015-07-01 20:44:30,33,249,2015-07-01,20:25:45
2015-07-01 01:35:32,2015-07-01 01:44:30,114,87,2015-07-01,01:35:32
2015-07-01 15:32:54,2015-07-01 15:39:12,170,100,2015-07-01,15:32:54
2015-07-01 22:27:11,2015-07-01 22:39:24,161,234,2015-07-01,22:27:11
2015-07-01 21:42:43,2015-07-01 21:54:52,79,164,2015-07-01,21:42:43
2015-07-01 12:52:11,2015-07-01 13:02:58,231,234,2015-07-01,12:52:11
2015-07-01 15:11:11,2015-07-01 15:23:10,233,263,2015-07-01,15:11:11
2015-07-01 17:39:21,2015-07-01 17:56:44,48,234,2015-07-01,17:39:21
2015-07-01 00:07:25,2015-07-01 00:38:33,233,132,2015-07-01,00:07:25
2015-07-01 05:09:00,2015-07-01 05:15:00,230,237,2015-07-01,05:09:00
2015-07-01 15:54:35,2015-07-01 16:05:05,142,237,2015-07-01,15:54:35
2015-07-01 07:25:14,2015-07-01 07:36:37,163,246,2015-07-01,07:25:14
2015-07-01 18:22:22,2015-07-01 18:34:52,140,170,2015-07-01,18:22:22
2015-07-01 17:57:09,2015-07-01 18:50:19,50,40,2015-07-01,17:57:09
2015-07-01 19:00:29,2015-07-01 19:07:30,238,50,2015-07-01,19:00:29
2015-07-01 17:21:03,2015-07-01 17:27:34,79,144,2015-07-01,17:21:03
2015-07-01 08:02:01,2015-07-01 08:18:39,231,48,2015-07-01,08:02:01
2015-07-01 07:54:26,2015-07-01 08:31:16,138,162,2015-07-01,07:54:26
2015-07-01 07:54:33,2015-07-01 08:10:56,144,100,2015-07-01,07:54:33
2015-07-01 08:36:26,2015-07-01 08:47:45,161,237,2015-07-01,08:36:26
2015-07-01 13:44:54,2015-07-01 14:32:08,132,234,2015-07-01,13:44:54
2015-07-01 15:11:19,2015-07-01 15:25:12,163,239,2015-07-01,15:11:19
2015-07-01 10:02:32,2015-07-01 10:16:04,141,233,2015-07-01,10:02:32
2015-07-01 08:21:51,2015-07-01 08:29:22,262,75,2015-07-01,08:21:51
2015-07-01 01:31:25,2015-07-01 01:36:38,246,186,2015-07-01,01:31:25
2015-07-01 16:44:18,2015-07-01 16:59:10,232,231,2015-07-01,16:44:18
2015-07-01 23:38:00,2015-07-01 23:49:11,75,162,2015-07-01,23:38:00
2015-07-01 22:15:49,2015-07-01 22:28:05,107,161,2015-07-01,22:15:49
2015-07-01 08:31:08,2015-07-01 08:52:58,170,239,2015-07-01,08:31:08
2015-07-01 22:04:37,2015-07-01 22:10:24,231,90,2015-07-01,22:04:37
2015-07-01 08:19:04,2015-07-01 08:33:15,88,140,2015-07-01,08:19:04
2015-07-01 19:16:45,2015-07-01 19:32:13,107,88,2015-07-01,19:16:45
2015-07-01 14:21:55,2015-07-01 14:43:13,145,107,2015-07-01,14:21:55
2015-07-01 09:52:03,2015-07-01 10:14:46,113,163,2015-07-01,09:52:03
2015-07-01 06:47:09,2015-07-01 06:55:47,163,107,2015-07-01,06:47:09
2015-07-01 15:52:22,2015-07-01 16:15:37,90,140,2015-07-01,15:52:22
2015-07-01 18:39:10,2015-07-01 19:03:38,132,234,2015-07-01,18:39:10
2015-07-01 18:59:27,2015-07-01 19:14:35,43,263,2015-07-01,18:59:27
2015-07-01 21:00:44,2015-07-01 21:07:30,50,186,2015-07-01,21:00:44
2015-07-01 21:39:18,2015-07-01 21:47:37,137,233,2015-07-01,21:39:18
2015-07-01 16:31:42,2015-07-01 16:35:38,88,209,2015-07-01,16:31:42
2015-07-01 18:14:51,2015-07-01 18:23:22,143,239,2015-07-01,18:14:51
2015-07-01 12:29:35,2015-07-01 12:39:27,163,170,2015-07-01,12:29:35
2015-07-01 19:11:46,2015-07-01 19:32:05,186,43,2015-07-01,19:11:46
2015-07-01 10:28:47,2015-07-01 10:54:41,236,233,2015-07-01,10:28:47
2015-07-01 18:44:57,2015-07-01 18:51:29,230,163,2015-07-01,18:44:57
2015-07-01 20:26:13,2015-07-01 20:30:36,238,142,2015-07-01,20:26:13
2015-07-01 09:59:10,2015-07-01 10:15:33,247,141,2015-07-01,09:59:10
2015-07-01 22:05:43,2015-07-01 22:20:52,170,48,2015-07-01,22:05:43
2015-07-01 14:33:32,2015-07-01 14:36:36,90,186,2015-07-01,14:33:32
2015-07-01 15:23:10,2015-07-01 15:36:15,24,236,2015-07-01,15:23:10
2015-07-01 11:25:31,2015-07-01 11:34:16,238,236,2015-07-01,11:25:31
2015-07-01 18:16:23,2015-07-01 18:24:18,230,163,2015-07-01,18:16:23
2015-07-01 06:50:32,2015-07-01 06:52:42,140,237,2015-07-01,06:50:32
2015-07-01 17:12:40,2015-07-01 17:35:18,151,230,2015-07-01,17:12:40
2015-07-01 18:41:51,2015-07-01 18:46:25,132,132,2015-07-01,18:41:51
2015-07-01 08:42:27,2015-07-01 08:53:53,107,211,2015-07-01,08:42:27
2015-07-01 16:43:23,2015-07-01 17:11:36,140,138,2015-07-01,16:43:23
2015-07-01 18:20:15,2015-07-01 18:36:57,114,230,2015-07-01,18:20:15
2015-07-01 22:08:03,2015-07-01 22:22:00,186,237,2015-07-01,22:08:03
2015-07-01 22:35:37,2015-07-01 22:48:01,162,236,2015-07-01,22:35:37
2015-07-01 07:04:35,2015-07-01 07:26:32,87,143,2015-07-01,07:04:35
2015-07-01 07:03:44,2015-07-01 07:06:12,230,100,2015-07-01,07:03:44
2015-07-01 17:53:48,2015-07-01 17:55:38,263,236,2015-07-01,17:53:48
2015-07-01 18:06:27,2015-07-01 18:22:01,50,163,2015-07-01,18:06:27
2015-07-01 14:59:02,2015-07-01 15:04:17,237,263,2015-07-01,14:59:02
2015-07-01 02:58:15,2015-07-01 03:09:03,113,255,2015-07-01,02:58:15
2015-07-01 10:30:03,2015-07-01 10:45:09,230,141,2015-07-01,10:30:03
2015-07-01 17:34:54,2015-07-01 17:58:23,231,161,2015-07-01,17:34:54
2015-07-01 15:51:56,2015-07-01 16:02:42,246,163,2015-07-01,15:51:56
2015-07-01 07:21:49,2015-07-01 07:33:19,140,170,2015-07-01,07:21:49
2015-07-01 18:44:59,2015-07-01 18:53:03,113,231,2015-07-01,18:44:59
2015-07-01 15:56:05,2015-07-01 16:53:44,236,132,2015-07-01,15:56:05
2015-07-01 11:42:06,2015-07-01 12:08:31,236,164,2015-07-01,11:42:06
2015-07-01 10:11:55,2015-07-01 10:23:53,263,74,2015-07-01,10:11:55
2015-07-01 10:34:47,2015-07-01 10:47:26,107,162,2015-07-01,10:34:47
2015-07-01 11:25:47,2015-07-01 11:44:31,107,163,2015-07-01,11:25:47
2015-07-01 11:55:55,2015-07-01 12:15:52,233,262,2015-07-01,11:55:55
2015-07-01 06:09:13,2015-07-01 06:11:41,230,100,2015-07-01,06:09:13
2015-07-01 21:05:21,2015-07-01 21:23:35,249,236,2015-07-01,21:05:21
2015-07-01 20:46:23,2015-07-01 21:00:41,87,162,2015-07-01,20:46:23
2015-07-01 22:40:50,2015-07-01 22:57:38,107,142,2015-07-01,22:40:50
2015-07-01 18:43:35,2015-07-01 18:57:38,229,79,2015-07-01,18:43:35
2015-07-01 19:39:21,2015-07-01 19:48:54,90,113,2015-07-01,19:39:21
2015-07-01 20:42:56,2015-07-01 20:49:00,164,163,2015-07-01,20:42:56
2015-07-01 21:43:19,2015-07-01 21:56:27,100,43,2015-07-01,21:43:19
